Signal,STD,RMS,Energy,PeakCount,PeakHeight,PeakProminence,ActivityRatio,SpectralEntropy,SpectralCentroid,Bandwidth,FFTEnergy
amp_mean,0.05729901262175802,0.07474704571447185,1.4303029358185841,3,0.13627717712439338,0.09272510600433298,32.421875,5.20276513250162,0.7716175822260196,1.1394109666320102,107.5812162122032
amp_std,0.0876427766566364,0.10266058681923083,2.698034198033621,2,0.2329260851223258,0.11650798699550104,25.0,5.277653028100852,0.8298027962381239,1.1872312926735582,251.69436880755933
amp_max,0.16387895298468902,0.23683320094771604,14.35903105821216,4,0.4402115516209711,0.1223503951195921,40.234375,5.554540743726504,0.9729454514030155,1.267787266728068,879.9941985046752
phase_std,0.03652994578296606,0.04992539606682035,0.6380915641417935,3,0.09466461029444884,0.05866515349443513,24.609375,4.5924179646721734,0.5295080815238418,0.9008498515849402,43.726615023683024
i_mean,0.11317773273202494,0.15080530261826944,5.822013260233684,3,0.2959713935363851,0.16387448107713232,32.421875,5.131610670100635,0.8135802099947265,1.1746143235095539,419.7243199334131
q_mean,0.09109945744860419,0.10007264064283249,2.5637205517387494,1,0.0445193522294697,0.0076903047643418,13.28125,5.793867569455998,1.0252434037004052,1.284538221896266,271.9277771716256
amp_mean,0.037451575633634014,0.04868732878201108,0.606836731885477,5,0.08582423366814236,0.04229193422625542,38.28125,4.793617153638133,0.6364551645236204,1.031158030217434,45.96071233001639
amp_std,0.102586622028374,0.1442410566996261,5.326203504083138,3,0.2389584604519481,0.1611186698956232,37.890625,5.518126417602078,0.9195379186594489,1.2187994489988023,344.8386478341881
amp_max,0.1419803917447783,0.29673769152112217,22.541633937736872,7,0.4030216278518496,0.11554951454112292,57.8125,4.869228234686826,0.6201819988724692,1.010689405538539,660.5465333284754
phase_std,0.0369468434111609,0.0612607033924225,0.9607356877143975,9,0.0772982998216747,0.03679961868126955,51.953125,4.706971058573167,0.5634298446345702,0.9066943180173257,44.73035926119002
i_mean,0.10542380932614298,0.12958396928014776,4.29875330416596,3,0.2959713935363851,0.2007730630294032,27.734375,3.855254563418516,0.283424324769675,0.4204455418292734,364.18942329075037
q_mean,0.10577347642781329,0.11855199586530597,3.5979713852537665,1,0.3978910575527989,0.3964332266413433,13.28125,3.9077171466557368,0.25007281874343423,0.2920884461326786,366.60931158667165
amp_mean,0.039593017636065625,0.05587170487789124,0.7991417359263171,5,0.08438060597750204,0.03521086448410367,49.21875,5.30937711744143,0.8193096383078222,1.1617842606631887,51.36620245290567
amp_std,0.09974970666140873,0.12120584351539972,3.7608592645835683,4,0.23950973824968752,0.105105072262107,30.46875,5.1832607006143245,0.7635223017865164,1.125127250584989,326.0361843114563
amp_max,0.135088481684011,0.2404482374220672,14.80073084912097,6,0.3197076852361889,0.1311533327714119,45.703125,5.568661776093634,0.9568201567100743,1.2284531552916351,597.9586054664834
phase_std,0.024415461840378006,0.04232478958270371,0.458595280184357,8,0.06081663941049292,0.021510640614486112,43.75,4.214755483247864,0.33112473521479124,0.427102083771543,19.533488044838897
i_mean,0.024140609573869192,0.030127691096653968,0.23236550932874311,5,0.050526640285595156,0.02500766418756516,31.640625,5.539688926054245,0.943696894300703,1.2644594473022222,19.095460484584635
