Signal,STD,RMS,Energy,PeakCount,PeakHeight,PeakProminence,ActivityRatio,SpectralEntropy,SpectralCentroid,Bandwidth,FFTEnergy
amp_max,0.1133232932008171,0.177692845660258,8.083135334103108,5,0.2927609981637578,0.14401779604181023,41.015625,4.300548985157176,0.4311269467226221,0.7637627680004008,420.811504532925
phase_std,0.03323922491100148,0.04936509494733592,0.6238496253848297,5,0.07133606562134633,0.04184074354896098,31.25,4.685206063356782,0.5025616328695938,0.8153329514004348,36.20348711471917
i_mean,0.16442369053255562,0.2897468071838838,21.49202234195321,10,0.3811382093647643,0.1476414851794091,45.3125,5.13339108284395,0.692426655779114,1.0205324356805963,885.8763473563854
q_mean,0.17160179171017376,0.3024561042052026,23.418801912573024,8,0.43340477197575944,0.19570693985554524,41.015625,4.5693204652376185,0.4922957136023165,0.8168055575422377,964.9227677800242
amp_mean,0.0607546595270246,0.10188157775278289,2.657243106661465,5,0.15317636039128624,0.07640919245089715,39.84375,4.910377840488319,0.5868879359061494,0.9189416617622542,120.95049580812818
amp_std,0.05698577696538289,0.08190124329046918,1.717200295046303,10,0.11889168752667567,0.05495633362195105,46.484375,5.4770615426123666,0.8903053521301015,1.1622663067955423,106.40620927738898
amp_max,0.08327854671148174,0.12807281894220862,4.199077619661761,7,0.17689879952123336,0.12088781038245446,51.5625,4.261446363766198,0.3400056403726042,0.46580978134342144,227.25642102958176
phase_std,0.036912373332963155,0.04543175510412756,0.5283953591914037,4,0.0726868054128844,0.048993038577928125,26.953125,4.257472565172508,0.36656172950874616,0.5900365380703022,44.64714208209968
i_mean,0.16888838534907136,0.34454658579580927,30.39036154458853,6,0.535803697511272,0.20629452341719992,41.40625,5.037421141490988,0.6671181633145333,1.0120557989811936,934.6408456553338
q_mean,0.15651090832117162,0.2652031561910347,18.0051747977437,6,0.38728764188310677,0.22521021411457173,41.40625,4.096451722769616,0.30795704534377955,0.41967025654799056,802.6739159621577
amp_mean,0.09746477725917196,0.14695262566197967,5.5283389923711805,7,0.1847066271929489,0.07891405716329218,44.921875,4.225603029880931,0.3792818014845397,0.590008582218513,311.2756212653908
amp_std,0.054252492165193275,0.09383440519479942,2.2540532731550207,8,0.14000090703920104,0.07191643248966931,48.828125,4.600725603128478,0.46185377499254654,0.7035512473860851,96.4470480239512
amp_max,0.07810932877311492,0.1321989978888318,4.474003210959706,8,0.19697071862354548,0.08022074343569337,49.21875,5.388543676321397,0.8127351557468475,1.1431342436676213,199.91544506085552
phase_std,0.009064671649660275,0.01304052892452822,0.04353418102565303,8,0.0200185994770657,0.00682595109957125,51.171875,5.0886665542649245,0.7260454464749623,1.0916862021033282,2.6924620996738247
i_mean,0.13789888974378092,0.3817374074123521,37.305202743783454,8,0.5059312833927319,0.1509410435209799,52.734375,4.409848035549263,0.4152043599722936,0.5924080753059113,623.1193632648792
q_mean,0.1265674638274006,0.25916420899192866,17.194518328937495,9,0.356027582255256,0.18942353394692488,48.828125,4.588594415519627,0.4267810956001825,0.6252150910623402,524.9206495227149
amp_mean,0.0930913180475036,0.15656495726098466,6.275221975586291,8,0.1878305250047132,0.0834324677168938,45.3125,4.535525004990794,0.46063919501105155,0.7441362424498816,283.96682252063124
amp_std,0.056698734398278675,0.09467775383511035,2.2947525302430085,6,0.1483481290514101,0.08024653723294169,43.75,5.107453983964336,0.690111338764246,1.0185080260787558,105.33975664204434
